id,true_label,pred_label,method,method_full,alpha_adaptive,top_tokens,text
436,0,0,Attention,attention,,"[[""Ġdepressed"", 0.4905498704976695], [""Ġmost"", 0.4905498704976695], [""Ġfeel"", 0.008072298134818608], [""Ġim"", 0.008072298134818608], [""i"", 0.0007689464501149331], [""Ġkeyboard"", 0.0002859815729634707], [""Ġwith"", 0.0002859815729634707], [""Ġstarting"", 0.0002012216735669271], [""Ġhitting"", 0.0002012216735669271], [""Ġblog"", 0.00017272796038648316]]",i starting hitting on the keyboard with my fingers for this blog is probably the time i feel im most depressed
436,0,0,Integrated Gradients,ig,,"[[""Ġdepressed"", 0.39820082240788673], [""Ġmost"", 0.201928812757846], [""Ġfeel"", 0.09793541974854325], [""i"", 0.04392668854759585], [""Ġi"", 0.0357581147897152], [""Ġtime"", 0.026487771982833155], [""Ġstarting"", 0.02311126598001909], [""Ġhitting"", 0.021561656666692713], [""Ġim"", 0.021392291796552384], [""Ġon"", 0.017626101705253285]]",i starting hitting on the keyboard with my fingers for this blog is probably the time i feel im most depressed
436,0,0,Hybrid (Fixed α),hybrid_fixed__norm=minmax__alpha=0.60,,"[[""Ġdepressed"", 0.47710144612137245], [""Ġmost"", 0.385496020198125], [""Ġfeel"", 0.047366255750932146], [""i"", 0.017775301995264732], [""Ġi"", 0.013515174444934816], [""Ġim"", 0.011641519197605176], [""Ġtime"", 0.009188456117685208], [""Ġstarting"", 0.007719423994940456], [""Ġhitting"", 0.006996179649427311], [""Ġon"", 0.0050491044859912095]]",i starting hitting on the keyboard with my fingers for this blog is probably the time i feel im most depressed
436,0,0,Hybrid (Adaptive α),hybrid_adaptive__norm=sum__amin=0.10__amax=0.60,0.4642256539596531,"[[""Ġdepressed"", 0.4410716196499176], [""Ġmost"", 0.33591411203364235], [""Ġfeel"", 0.05621865335055609], [""i"", 0.023891757498970722], [""Ġi"", 0.019169033843427094], [""Ġim"", 0.015208809028195588], [""Ġtime"", 0.014202221988500036], [""Ġstarting"", 0.012475835679611708], [""Ġhitting"", 0.011645594763146238], [""Ġon"", 0.00945175858506447]]",i starting hitting on the keyboard with my fingers for this blog is probably the time i feel im most depressed
437,0,0,Attention,attention,,"[[""Ġpunished"", 0.38092619357883584], [""Ġenough"", 0.38092619357883584], [""Ġwrong"", 0.11190959585385431], [""Ġdoing"", 0.11190959585385431], [""Ġas"", 0.0038614325884062505], [""Ġfeel"", 0.0038614325884062505], [""Ġyou"", 0.0017661886651664618], [""Ġthough"", 0.0017661886651664618], [""Ġhad"", 0.0007197170870354416], [""Ġbeen"", 0.0007197170870354416]]",i feel as though you had been punished enough for your wrong doing
437,0,0,Integrated Gradients,ig,,"[[""Ġpunished"", 0.3149995496497909], [""Ġbeen"", 0.12899488178872592], [""Ġenough"", 0.1220998683454457], [""Ġwrong"", 0.11523661576559747], [""Ġdoing"", 0.06809682884479387], [""Ġyour"", 0.0492519763035413], [""Ġfor"", 0.04242344216579071], [""Ġthough"", 0.037737030019736134], [""Ġfeel"", 0.03639759634933264], [""Ġas"", 0.022862925480476404]]",i feel as though you had been punished enough for your wrong doing
437,0,0,Hybrid (Fixed α),hybrid_fixed__norm=minmax__alpha=0.60,,"[[""Ġpunished"", 0.38482069882740644], [""Ġenough"", 0.2838177311659783], [""Ġwrong"", 0.11807254344814434], [""Ġdoing"", 0.09338998129078897], [""Ġbeen"", 0.05825597367202827], [""Ġyour"", 0.016454834199728003], [""Ġfor"", 0.012879389139235595], [""Ġfeel"", 0.011665391774556663], [""Ġthough"", 0.01110380169751787], [""Ġas"", 0.004578589376379935]]",i feel as though you had been punished enough for your wrong doing
437,0,0,Hybrid (Adaptive α),hybrid_adaptive__norm=sum__amin=0.10__amax=0.60,0.4236280745075335,"[[""Ġpunished"", 0.34292792687619594], [""Ġenough"", 0.23174596613592738], [""Ġwrong"", 0.11382719672653749], [""Ġdoing"", 0.08665714697168933], [""Ġbeen"", 0.07465392075901206], [""Ġyour"", 0.028658988100440264], [""Ġfor"", 0.02472321273117392], [""Ġfeel"", 0.022614363943429604], [""Ġthough"", 0.022498771758283825], [""Ġas"", 0.01481335963384014]]",i feel as though you had been punished enough for your wrong doing
438,1,1,Attention,attention,,"[[""Ġfeel"", 0.4363664871584793], [""Ġhonored"", 0.4363664871584793], [""Ġmagnificent"", 0.046889170374759204], [""Ġleader"", 0.046889170374759204], [""Ġwho"", 0.005365566174339077], [""Ġloves"", 0.005365566174339077], [""Ġa"", 0.004773135801653987], [""Ġsuch"", 0.004773135801653987], [""Ġto"", 0.0042814255348614825], [""Ġserve"", 0.0042814255348614825]]",i feel honored to serve such a magnificent leader who loves us
438,1,1,Integrated Gradients,ig,,"[[""Ġhonored"", 0.4206015347888871], [""Ġfeel"", 0.16187196434581208], [""Ġto"", 0.1213204459893203], [""Ġmagnificent"", 0.10486005889307477], [""Ġa"", 0.04577025072356897], [""i"", 0.035864273179179736], [""Ġleader"", 0.02906755695606257], [""Ġserve"", 0.025813320225736663], [""Ġsuch"", 0.019037503961243034], [""Ġloves"", 0.015582502314898578]]",i feel honored to serve such a magnificent leader who loves us
438,1,1,Hybrid (Fixed α),hybrid_fixed__norm=minmax__alpha=0.60,,"[[""Ġhonored"", 0.44720956149473307], [""Ġfeel"", 0.33280666994427827], [""Ġmagnificent"", 0.07068330051217335], [""Ġto"", 0.05204384429013559], [""Ġleader"", 0.037170001801907125], [""Ġa"", 0.018936788110285093], [""i"", 0.01234385875755239], [""Ġserve"", 0.009813297034498732], [""Ġsuch"", 0.007116324282131272], [""Ġloves"", 0.005948988559826037]]",i feel honored to serve such a magnificent leader who loves us
438,1,1,Hybrid (Adaptive α),hybrid_adaptive__norm=sum__amin=0.10__amax=0.60,0.4228413812915591,"[[""Ġhonored"", 0.4272676090248411], [""Ġfeel"", 0.2779396075288877], [""Ġmagnificent"", 0.08034756831729123], [""Ġto"", 0.0718315049153459], [""Ġleader"", 0.036603272590868444], [""Ġa"", 0.028434974021017644], [""i"", 0.021179471230445265], [""Ġserve"", 0.01670874413282261], [""Ġsuch"", 0.013005938825391066], [""Ġloves"", 0.011262358924656747]]",i feel honored to serve such a magnificent leader who loves us
439,1,1,Attention,attention,,"[[""Ġrespected"", 0.4513586271337883], [""Ġand"", 0.4513586271337883], [""Ġbeing"", 0.029727455946512008], [""Ġof"", 0.029727455946512008], [""Ġto"", 0.02697110807798449], [""Ġlooked"", 0.0037569153822205026], [""Ġup"", 0.0037569153822205026], [""Ġthat"", 0.0014728806504022997], [""Ġfeeling"", 0.0014728806504022997], [""Ġguess"", 0.00018814361100477959]]",i guess want that feeling of being respected and looked up to
439,1,1,Integrated Gradients,ig,,"[[""Ġrespected"", 0.3148068362239182], [""Ġfeeling"", 0.1466400119429648], [""Ġbeing"", 0.13795083147628034], [""Ġand"", 0.08577646784452217], [""i"", 0.06638628189136264], [""Ġlooked"", 0.06045756578863164], [""Ġwant"", 0.04180881608577433], [""Ġof"", 0.034039246682534316], [""Ġguess"", 0.03323397757324415], [""Ġthat"", 0.032309792590424886]]",i guess want that feeling of being respected and looked up to
439,1,1,Hybrid (Fixed α),hybrid_fixed__norm=minmax__alpha=0.60,,"[[""Ġrespected"", 0.4217146383860788], [""Ġand"", 0.30544405467006847], [""Ġbeing"", 0.07888912293048647], [""Ġfeeling"", 0.066343324147536], [""Ġof"", 0.026136901885238137], [""i"", 0.024729917212729248], [""Ġlooked"", 0.02396232086237634], [""Ġto"", 0.016174203063569516], [""Ġwant"", 0.012353214122556112], [""Ġthat"", 0.008301932368090232]]",i guess want that feeling of being respected and looked up to
439,1,1,Hybrid (Adaptive α),hybrid_adaptive__norm=sum__amin=0.10__amax=0.60,0.4041356816208138,"[[""Ġrespected"", 0.3699922873198215], [""Ġand"", 0.23352126297729872], [""Ġbeing"", 0.09421390383925213], [""Ġfeeling"", 0.0879727943891069], [""i"", 0.03956564141296922], [""Ġlooked"", 0.03754280978829321], [""Ġof"", 0.032296698194425634], [""Ġwant"", 0.024988417245666698], [""Ġto"", 0.021430798056002353], [""Ġguess"", 0.01987897694018631]]",i guess want that feeling of being respected and looked up to
440,2,2,Attention,attention,,"[[""Ġsupportive"", 0.49862206208818616], [""Ġof"", 0.49862206208818616], [""Ġcode"", 0.0011669405564135138], [""Ġmoral"", 0.0011669405564135138], [""Ġundoubtedly"", 0.0001615954592975526], [""Ġpossess"", 0.0001615954592975526], [""Ġown"", 3.3089838440585163e-05], [""Ġmy"", 3.3089838440585163e-05], [""Ġi"", 3.88491867128288e-06], [""Ġmust"", 3.88491867128288e-06]]",i believe in the rights of animals and the self awareness they each undoubtedly possess i must be a non meat eater to fully feel supportive of my own moral code
440,2,2,Integrated Gradients,ig,,"[[""Ġsupportive"", 0.39717720801009476], [""Ġfeel"", 0.14262726866797532], [""Ġof"", 0.10987756143121792], [""Ġmoral"", 0.05400240153282985], [""i"", 0.040080250463234886], [""Ġfully"", 0.031086249065671076], [""Ġown"", 0.02329159931508314], [""Ġmy"", 0.021138160330826005], [""Ġto"", 0.02078681483323185], [""Ġcode"", 0.019172973467230216]]",i believe in the rights of animals and the self awareness they each undoubtedly possess i must be a non meat eater to fully feel supportive of my own moral code
440,2,2,Hybrid (Fixed α),hybrid_fixed__norm=minmax__alpha=0.60,,"[[""Ġsupportive"", 0.4671255767789693], [""Ġof"", 0.3450581608916708], [""Ġfeel"", 0.059797666159656655], [""Ġmoral"", 0.022841899410171538], [""i"", 0.0162286860820761], [""Ġfully"", 0.012406295545667008], [""Ġown"", 0.00911322535727836], [""Ġmy"", 0.008198275634195186], [""Ġcode"", 0.008043627531222121], [""Ġto"", 0.008029353507755497]]",i believe in the rights of animals and the self awareness they each undoubtedly possess i must be a non meat eater to fully feel supportive of my own moral code
440,2,2,Hybrid (Adaptive α),hybrid_adaptive__norm=sum__amin=0.10__amax=0.60,0.483820223803764,"[[""Ġsupportive"", 0.4462582800138971], [""Ġof"", 0.29796001274155476], [""Ġfeel"", 0.07362223565303504], [""Ġmoral"", 0.02843953697844506], [""i"", 0.020690372165871287], [""Ġfully"", 0.016047017118017662], [""Ġown"", 0.012038662054751974], [""Ġmy"", 0.010927100401805877], [""Ġto"", 0.010729903645797689], [""Ġcode"", 0.010461290594500938]]",i believe in the rights of animals and the self awareness they each undoubtedly possess i must be a non meat eater to fully feel supportive of my own moral code
441,3,3,Attention,attention,,"[[""Ġstubborn"", 0.49980422871519875], [""Ġbit"", 0.49980422871519875], [""Ġfeeling"", 9.224844219331858e-05], [""Ġa"", 9.224844219331858e-05], [""Ġthe"", 5.656260481382479e-05], [""Ġnew"", 5.656260481382479e-05], [""Ġabout"", 2.3584669305811884e-05], [""Ġlearning"", 2.3584669305811884e-05], [""i"", 2.232746358287143e-05], [""Ġfandom"", 4.100459031229263e-06]]",i last played in fandom and im feeling a bit stubborn about learning the new rules so heres what you can expect from my stories
441,3,3,Integrated Gradients,ig,,"[[""Ġstubborn"", 0.39319555277003765], [""Ġbit"", 0.16017852387483936], [""Ġabout"", 0.1398745079172432], [""Ġfeeling"", 0.03508703100040278], [""Ġa"", 0.02820222258902418], [""Ġnew"", 0.025854726025516018], [""Ġthe"", 0.021469022145620686], [""Ġlearning"", 0.018392709507346096], [""i"", 0.018311935831267598], [""Ġfandom"", 0.01769770539182622]]",i last played in fandom and im feeling a bit stubborn about learning the new rules so heres what you can expect from my stories
441,3,3,Hybrid (Fixed α),hybrid_fixed__norm=minmax__alpha=0.60,,"[[""Ġstubborn"", 0.46639580251828205], [""Ġbit"", 0.36712487547282285], [""Ġabout"", 0.0586028831056519], [""Ġfeeling"", 0.014002065674936797], [""Ġa"", 0.011068969682903858], [""Ġnew"", 0.010047467238146], [""Ġthe"", 0.008179050616544111], [""Ġlearning"", 0.006848679541739833], [""i"", 0.0068135136568255004], [""Ġfandom"", 0.006540900202296846]]",i last played in fandom and im feeling a bit stubborn about learning the new rules so heres what you can expect from my stories
441,3,3,Hybrid (Adaptive α),hybrid_adaptive__norm=sum__amin=0.10__amax=0.60,0.537986367914873,"[[""Ġstubborn"", 0.4505495671299886], [""Ġbit"", 0.3428925232724331], [""Ġabout"", 0.0646366176695437], [""Ġfeeling"", 0.016260315035940928], [""Ġa"", 0.013079439695589667], [""Ġnew"", 0.011975665787938112], [""Ġthe"", 0.009949410809137837], [""Ġlearning"", 0.008510370753953925], [""i"", 0.008472375854951426], [""Ġfandom"", 0.008178787138711164]]",i last played in fandom and im feeling a bit stubborn about learning the new rules so heres what you can expect from my stories
442,4,4,Attention,attention,,"[[""Ġthat"", 0.49858901749291806], [""Ġterrified"", 0.49858901749291806], [""Ġfeeling"", 0.0010798542803349604], [""Ġso"", 0.0010798542803349604], [""Ġlanded"", 0.0002785793195932315], [""vent"", 0.0002785793195932315], [""Ġchance"", 3.3691090471341064e-05], [""Ġa"", 3.3691090471341064e-05], [""i"", 1.0881559871238918e-05], [""Ġat"", 4.302381902663382e-06]]",i aint off track i had been offered a job at the childrens hospital after feeling so terrified that i havent landed a chance
442,4,4,Integrated Gradients,ig,,"[[""Ġterrified"", 0.3376039515187646], [""Ġso"", 0.11306770645243126], [""Ġthat"", 0.1112076788734398], [""Ġfeeling"", 0.09015018503982201], [""i"", 0.04051189979400991], [""Ġafter"", 0.022728852205846077], [""Ġtrack"", 0.022545576141554724], [""Ġa"", 0.021152944615299787], [""int"", 0.02109546865394545], [""Ġchildren"", 0.020926766866020203]]",i aint off track i had been offered a job at the childrens hospital after feeling so terrified that i havent landed a chance
442,4,4,Hybrid (Fixed α),hybrid_fixed__norm=minmax__alpha=0.60,,"[[""Ġterrified"", 0.46106293255323516], [""Ġthat"", 0.3502682371340313], [""Ġso"", 0.05267075142952909], [""Ġfeeling"", 0.0414552849600304], [""i"", 0.016521717857616327], [""Ġafter"", 0.007814129725900435], [""Ġtrack"", 0.00772302607623403], [""Ġa"", 0.007041806664451999], [""int"", 0.007013678853168835], [""Ġchildren"", 0.006931343631709403]]",i aint off track i had been offered a job at the childrens hospital after feeling so terrified that i havent landed a chance
442,4,4,Hybrid (Adaptive α),hybrid_adaptive__norm=sum__amin=0.10__amax=0.60,0.4624770889676294,"[[""Ġterrified"", 0.41205585619775287], [""Ġthat"", 0.2903626726785596], [""Ġso"", 0.06127589058014295], [""Ġfeeling"", 0.04895719775679054], [""i"", 0.02178110678086058], [""Ġafter"", 0.012218572490916029], [""Ġtrack"", 0.012118969599394515], [""Ġa"", 0.011370638782921438], [""int"", 0.01133974413685987], [""Ġchildren"", 0.011249236273154146]]",i aint off track i had been offered a job at the childrens hospital after feeling so terrified that i havent landed a chance
443,4,4,Attention,attention,,"[[""Ġassaulted"", 0.43963750008342917], [""Ġcontinually"", 0.43963750008342917], [""Ġenvelop"", 0.0482941127449085], [""es"", 0.0482941127449085], [""Ġetc"", 0.005774168590571396], [""ive"", 0.0051105510713739645], [""Ġbeen"", 0.0051105510713739645], [""Ġphone"", 0.002897306225771432], [""Ġcalls"", 0.002897306225771432], [""Ġlike"", 0.00043740746840806435]]",i got engaged it feels like ive been continually assaulted by emails envelopes phone calls etc
443,4,4,Integrated Gradients,ig,,"[[""Ġassaulted"", 0.26842340392594255], [""Ġcontinually"", 0.15360631249408735], [""Ġby"", 0.09969572563758812], [""Ġbeen"", 0.070927507522771], [""Ġenvelop"", 0.06999755690045814], [""Ġengaged"", 0.0683882984586954], [""i"", 0.06136372284181186], [""es"", 0.04002124905699051], [""Ġgot"", 0.034522380792643484], [""Ġemails"", 0.032270383830191]]",i got engaged it feels like ive been continually assaulted by emails envelopes phone calls etc
443,4,4,Hybrid (Fixed α),hybrid_fixed__norm=minmax__alpha=0.60,,"[[""Ġassaulted"", 0.37758731440705673], [""Ġcontinually"", 0.328255962974685], [""Ġenvelop"", 0.057401383151020606], [""es"", 0.04452201337749935], [""Ġby"", 0.041414637970156425], [""Ġbeen"", 0.031876907320376964], [""Ġengaged"", 0.027735831233749824], [""i"", 0.02491864568665393], [""Ġgot"", 0.013185284227816337], [""Ġemails"", 0.012445229403291555]]",i got engaged it feels like ive been continually assaulted by emails envelopes phone calls etc
443,4,4,Hybrid (Adaptive α),hybrid_adaptive__norm=sum__amin=0.10__amax=0.60,0.40699926299125055,"[[""Ġassaulted"", 0.3381074148757527], [""Ġcontinually"", 0.2700207950354616], [""Ġenvelop"", 0.061164271124777674], [""Ġby"", 0.05928600785122067], [""Ġbeen"", 0.04414005475472517], [""es"", 0.04338829848080021], [""Ġengaged"", 0.04056642948714611], [""i"", 0.03653707849721197], [""Ġgot"", 0.02048391535169969], [""Ġemails"", 0.01930273046636733]]",i got engaged it feels like ive been continually assaulted by emails envelopes phone calls etc
444,3,3,Attention,attention,,"[[""Ġfeeling"", 0.49914511836971365], [""Ġen"", 0.49914511836971365], [""vious"", 0.0013321943196852315], [""im"", 0.00037756894088746305]]",im feeling envious
444,3,3,Integrated Gradients,ig,,"[[""Ġen"", 0.49187098902646836], [""vious"", 0.26050702378278734], [""Ġfeeling"", 0.1878149715373156], [""im"", 0.0598070156534287]]",im feeling envious
444,3,3,Hybrid (Fixed α),hybrid_fixed__norm=minmax__alpha=0.60,,"[[""Ġen"", 0.5268845309049066], [""Ġfeeling"", 0.3670174261671739], [""vious"", 0.10609804292791944], [""im"", 0.0]]",im feeling envious
444,3,3,Hybrid (Adaptive α),hybrid_adaptive__norm=sum__amin=0.10__amax=0.60,0.4430910085124201,"[[""Ġen"", 0.4950940903332167], [""Ġfeeling"", 0.3257625602776027], [""vious"", 0.14566898721494692], [""im"", 0.03347436217423367]]",im feeling envious
